hdd,electricity_price,gas_price,envelope_class,grid_scenario,grid_emission_factor,baseline_cost,baseline_emissions,best_hp_cost,best_hp_emissions,best_hp_retrofit,best_hp_type,cost_savings,emissions_reduction,is_economically_viable,is_environmentally_beneficial,viability_class
3500,0.12,0.8,poor,moderate_decarb,0.25,840.0,5565.0,2054.4580734912524,1704.391739561728,Air Sealing,Standard Heat Pump,-1214.4580734912524,3860.608260438272,False,True,env_only
3500,0.12,0.8,poor,high_decarb,0.1,840.0,5565.0,2054.4580734912524,681.7566958246912,Air Sealing,Standard Heat Pump,-1214.4580734912524,4883.243304175308,False,True,env_only
3500,0.12,0.8,medium,current,0.42,560.0,3710.0,1762.1134031551017,2121.0208314545944,No Retrofit,Standard Heat Pump,-1202.1134031551017,1588.9791685454056,False,True,env_only
3500,0.12,0.8,medium,moderate_decarb,0.25,560.0,3710.0,1762.1134031551017,1262.512399675354,No Retrofit,Standard Heat Pump,-1202.1134031551017,2447.4876003246463,False,True,env_only
3500,0.12,0.8,medium,high_decarb,0.1,560.0,3710.0,1762.1134031551017,505.0049598701416,No Retrofit,Standard Heat Pump,-1202.1134031551017,3204.9950401298584,False,True,env_only
3500,0.12,0.8,good,current,0.42,350.0,2318.75,1534.861171213538,1325.6380196591215,No Retrofit,Standard Heat Pump,-1184.861171213538,993.1119803408785,False,True,env_only
3500,0.12,0.8,good,moderate_decarb,0.25,350.0,2318.75,1534.861171213538,789.0702497970962,No Retrofit,Standard Heat Pump,-1184.861171213538,1529.679750202904,False,True,env_only
3500,0.12,0.8,good,high_decarb,0.1,350.0,2318.75,1534.861171213538,315.6280999188385,No Retrofit,Standard Heat Pump,-1184.861171213538,2003.1219000811616,False,True,env_only
3500,0.12,1.0,poor,current,0.42,1050.0,5565.0,2054.4580734912524,2863.3781224637028,Air Sealing,Standard Heat Pump,-1004.4580734912524,2701.6218775362972,False,True,env_only
3500,0.12,1.0,poor,moderate_decarb,0.25,1050.0,5565.0,2054.4580734912524,1704.391739561728,Air Sealing,Standard Heat Pump,-1004.4580734912524,3860.608260438272,False,True,env_only
3500,0.12,1.0,poor,high_decarb,0.1,1050.0,5565.0,2054.4580734912524,681.7566958246912,Air Sealing,Standard Heat Pump,-1004.4580734912524,4883.243304175308,False,True,env_only
3500,0.12,1.0,medium,current,0.42,700.0,3710.0,1762.1134031551017,2121.0208314545944,No Retrofit,Standard Heat Pump,-1062.1134031551017,1588.9791685454056,False,True,env_only
3500,0.12,1.0,medium,moderate_decarb,0.25,700.0,3710.0,1762.1134031551017,1262.512399675354,No Retrofit,Standard Heat Pump,-1062.1134031551017,2447.4876003246463,False,True,env_only
3500,0.12,1.0,medium,high_decarb,0.1,700.0,3710.0,1762.1134031551017,505.0049598701416,No Retrofit,Standard Heat Pump,-1062.1134031551017,3204.9950401298584,False,True,env_only
3500,0.12,1.0,good,current,0.42,437.5,2318.75,1534.861171213538,1325.6380196591215,No Retrofit,Standard Heat Pump,-1097.361171213538,993.1119803408785,False,True,env_only
3500,0.12,1.0,good,moderate_decarb,0.25,437.5,2318.75,1534.861171213538,789.0702497970962,No Retrofit,Standard Heat Pump,-1097.361171213538,1529.679750202904,False,True,env_only
3500,0.12,1.0,good,high_decarb,0.1,437.5,2318.75,1534.861171213538,315.6280999188385,No Retrofit,Standard Heat Pump,-1097.361171213538,2003.1219000811616,False,True,env_only
3500,0.12,1.2,poor,current,0.42,1260.0,5565.0,2054.4580734912524,2863.3781224637028,Air Sealing,Standard Heat Pump,-794.4580734912524,2701.6218775362972,False,True,env_only
3500,0.12,1.2,poor,moderate_decarb,0.25,1260.0,5565.0,2054.4580734912524,1704.391739561728,Air Sealing,Standard Heat Pump,-794.4580734912524,3860.608260438272,False,True,env_only
3500,0.12,1.2,poor,high_decarb,0.1,1260.0,5565.0,2054.4580734912524,681.7566958246912,Air Sealing,Standard Heat Pump,-794.4580734912524,4883.243304175308,False,True,env_only
3500,0.12,1.2,medium,current,0.42,840.0,3710.0,1762.1134031551017,2121.0208314545944,No Retrofit,Standard Heat Pump,-922.1134031551017,1588.9791685454056,False,True,env_only
3500,0.12,1.2,medium,moderate_decarb,0.25,840.0,3710.0,1762.1134031551017,1262.512399675354,No Retrofit,Standard Heat Pump,-922.1134031551017,2447.4876003246463,False,True,env_only
3500,0.12,1.2,medium,high_decarb,0.1,840.0,3710.0,1762.1134031551017,505.0049598701416,No Retrofit,Standard Heat Pump,-922.1134031551017,3204.9950401298584,False,True,env_only
3500,0.12,1.2,good,current,0.42,525.0,2318.75,1534.861171213538,1325.6380196591215,No Retrofit,Standard Heat Pump,-1009.861171213538,993.1119803408785,False,True,env_only
3500,0.12,1.2,good,moderate_decarb,0.25,525.0,2318.75,1534.861171213538,789.0702497970962,No Retrofit,Standard Heat Pump,-1009.861171213538,1529.679750202904,False,True,env_only
3500,0.12,1.2,good,high_decarb,0.1,525.0,2318.75,1534.861171213538,315.6280999188385,No Retrofit,Standard Heat Pump,-1009.861171213538,2003.1219000811616,False,True,env_only
3500,0.12,1.5,poor,current,0.42,1575.0,5565.0,2054.4580734912524,2863.3781224637028,Air Sealing,Standard Heat Pump,-479.45807349125243,2701.6218775362972,False,True,env_only
3500,0.12,1.5,poor,moderate_decarb,0.25,1575.0,5565.0,2054.4580734912524,1704.391739561728,Air Sealing,Standard Heat Pump,-479.45807349125243,3860.608260438272,False,True,env_only
3500,0.12,1.5,poor,high_decarb,0.1,1575.0,5565.0,2054.4580734912524,681.7566958246912,Air Sealing,Standard Heat Pump,-479.45807349125243,4883.243304175308,False,True,env_only
3500,0.12,1.5,medium,current,0.42,1050.0,3710.0,1762.1134031551017,2121.0208314545944,No Retrofit,Standard Heat Pump,-712.1134031551017,1588.9791685454056,False,True,env_only
3500,0.12,1.5,medium,moderate_decarb,0.25,1050.0,3710.0,1762.1134031551017,1262.512399675354,No Retrofit,Standard Heat Pump,-712.1134031551017,2447.4876003246463,False,True,env_only
3500,0.12,1.5,medium,high_decarb,0.1,1050.0,3710.0,1762.1134031551017,505.0049598701416,No Retrofit,Standard Heat Pump,-712.1134031551017,3204.9950401298584,False,True,env_only
3500,0.12,1.5,good,current,0.42,656.25,2318.75,1534.861171213538,1325.6380196591215,No Retrofit,Standard Heat Pump,-878.611171213538,993.1119803408785,False,True,env_only
3500,0.12,1.5,good,moderate_decarb,0.25,656.25,2318.75,1534.861171213538,789.0702497970962,No Retrofit,Standard Heat Pump,-878.611171213538,1529.679750202904,False,True,env_only
3500,0.12,1.5,good,high_decarb,0.1,656.25,2318.75,1534.861171213538,315.6280999188385,No Retrofit,Standard Heat Pump,-878.611171213538,2003.1219000811616,False,True,env_only
3500,0.15,0.8,poor,current,0.42,840.0,5565.0,2258.9850822386597,2863.3781224637028,Air Sealing,Standard Heat Pump,-1418.9850822386597,2701.6218775362972,False,True,env_only
3500,0.15,0.8,poor,moderate_decarb,0.25,840.0,5565.0,2258.9850822386597,1704.391739561728,Air Sealing,Standard Heat Pump,-1418.9850822386597,3860.608260438272,False,True,env_only
3500,0.15,0.8,poor,high_decarb,0.1,840.0,5565.0,2258.9850822386597,681.7566958246912,Air Sealing,Standard Heat Pump,-1418.9850822386597,4883.243304175308,False,True,env_only
3500,0.15,0.8,medium,current,0.42,560.0,3710.0,1913.614891116144,2121.0208314545944,No Retrofit,Standard Heat Pump,-1353.614891116144,1588.9791685454056,False,True,env_only
3500,0.15,0.8,medium,moderate_decarb,0.25,560.0,3710.0,1913.614891116144,1262.512399675354,No Retrofit,Standard Heat Pump,-1353.614891116144,2447.4876003246463,False,True,env_only
3500,0.15,0.8,medium,high_decarb,0.1,560.0,3710.0,1913.614891116144,505.0049598701416,No Retrofit,Standard Heat Pump,-1353.614891116144,3204.9950401298584,False,True,env_only
3500,0.15,0.8,good,current,0.42,350.0,2318.75,1629.5496011891894,1325.6380196591215,No Retrofit,Standard Heat Pump,-1279.5496011891894,993.1119803408785,False,True,env_only
3500,0.15,0.8,good,moderate_decarb,0.25,350.0,2318.75,1629.5496011891894,789.0702497970962,No Retrofit,Standard Heat Pump,-1279.5496011891894,1529.679750202904,False,True,env_only
3500,0.15,0.8,good,high_decarb,0.1,350.0,2318.75,1629.5496011891894,315.6280999188385,No Retrofit,Standard Heat Pump,-1279.5496011891894,2003.1219000811616,False,True,env_only
3500,0.15,1.0,poor,current,0.42,1050.0,5565.0,2258.9850822386597,2863.3781224637028,Air Sealing,Standard Heat Pump,-1208.9850822386597,2701.6218775362972,False,True,env_only
3500,0.15,1.0,poor,moderate_decarb,0.25,1050.0,5565.0,2258.9850822386597,1704.391739561728,Air Sealing,Standard Heat Pump,-1208.9850822386597,3860.608260438272,False,True,env_only
3500,0.15,1.0,poor,high_decarb,0.1,1050.0,5565.0,2258.9850822386597,681.7566958246912,Air Sealing,Standard Heat Pump,-1208.9850822386597,4883.243304175308,False,True,env_only
3500,0.15,1.0,medium,current,0.42,700.0,3710.0,1913.614891116144,2121.0208314545944,No Retrofit,Standard Heat Pump,-1213.614891116144,1588.9791685454056,False,True,env_only
3500,0.15,1.0,medium,moderate_decarb,0.25,700.0,3710.0,1913.614891116144,1262.512399675354,No Retrofit,Standard Heat Pump,-1213.614891116144,2447.4876003246463,False,True,env_only
3500,0.15,1.0,medium,high_decarb,0.1,700.0,3710.0,1913.614891116144,505.0049598701416,No Retrofit,Standard Heat Pump,-1213.614891116144,3204.9950401298584,False,True,env_only
3500,0.15,1.0,good,current,0.42,437.5,2318.75,1629.5496011891894,1325.6380196591215,No Retrofit,Standard Heat Pump,-1192.0496011891894,993.1119803408785,False,True,env_only
3500,0.15,1.0,good,moderate_decarb,0.25,437.5,2318.75,1629.5496011891894,789.0702497970962,No Retrofit,Standard Heat Pump,-1192.0496011891894,1529.679750202904,False,True,env_only
3500,0.15,1.0,good,high_decarb,0.1,437.5,2318.75,1629.5496011891894,315.6280999188385,No Retrofit,Standard Heat Pump,-1192.0496011891894,2003.1219000811616,False,True,env_only
3500,0.15,1.2,poor,current,0.42,1260.0,5565.0,2258.9850822386597,2863.3781224637028,Air Sealing,Standard Heat Pump,-998.9850822386597,2701.6218775362972,False,True,env_only
3500,0.15,1.2,poor,moderate_decarb,0.25,1260.0,5565.0,2258.9850822386597,1704.391739561728,Air Sealing,Standard Heat Pump,-998.9850822386597,3860.608260438272,False,True,env_only
3500,0.15,1.2,poor,high_decarb,0.1,1260.0,5565.0,2258.9850822386597,681.7566958246912,Air Sealing,Standard Heat Pump,-998.9850822386597,4883.243304175308,False,True,env_only
3500,0.15,1.2,medium,current,0.42,840.0,3710.0,1913.614891116144,2121.0208314545944,No Retrofit,Standard Heat Pump,-1073.614891116144,1588.9791685454056,False,True,env_only
3500,0.15,1.2,medium,moderate_decarb,0.25,840.0,3710.0,1913.614891116144,1262.512399675354,No Retrofit,Standard Heat Pump,-1073.614891116144,2447.4876003246463,False,True,env_only
3500,0.15,1.2,medium,high_decarb,0.1,840.0,3710.0,1913.614891116144,505.0049598701416,No Retrofit,Standard Heat Pump,-1073.614891116144,3204.9950401298584,False,True,env_only
3500,0.15,1.2,good,current,0.42,525.0,2318.75,1629.5496011891894,1325.6380196591215,No Retrofit,Standard Heat Pump,-1104.5496011891894,993.1119803408785,False,True,env_only
3500,0.15,1.2,good,moderate_decarb,0.25,525.0,2318.75,1629.5496011891894,789.0702497970962,No Retrofit,Standard Heat Pump,-1104.5496011891894,1529.679750202904,False,True,env_only
3500,0.15,1.2,good,high_decarb,0.1,525.0,2318.75,1629.5496011891894,315.6280999188385,No Retrofit,Standard Heat Pump,-1104.5496011891894,2003.1219000811616,False,True,env_only
3500,0.15,1.5,poor,current,0.42,1575.0,5565.0,2258.9850822386597,2863.3781224637028,Air Sealing,Standard Heat Pump,-683.9850822386597,2701.6218775362972,False,True,env_only
3500,0.15,1.5,poor,moderate_decarb,0.25,1575.0,5565.0,2258.9850822386597,1704.391739561728,Air Sealing,Standard Heat Pump,-683.9850822386597,3860.608260438272,False,True,env_only
3500,0.15,1.5,poor,high_decarb,0.1,1575.0,5565.0,2258.9850822386597,681.7566958246912,Air Sealing,Standard Heat Pump,-683.9850822386597,4883.243304175308,False,True,env_only
3500,0.15,1.5,medium,current,0.42,1050.0,3710.0,1913.614891116144,2121.0208314545944,No Retrofit,Standard Heat Pump,-863.614891116144,1588.9791685454056,False,True,env_only
3500,0.15,1.5,medium,moderate_decarb,0.25,1050.0,3710.0,1913.614891116144,1262.512399675354,No Retrofit,Standard Heat Pump,-863.614891116144,2447.4876003246463,False,True,env_only
3500,0.15,1.5,medium,high_decarb,0.1,1050.0,3710.0,1913.614891116144,505.0049598701416,No Retrofit,Standard Heat Pump,-863.614891116144,3204.9950401298584,False,True,env_only
3500,0.15,1.5,good,current,0.42,656.25,2318.75,1629.5496011891894,1325.6380196591215,No Retrofit,Standard Heat Pump,-973.2996011891894,993.1119803408785,False,True,env_only
3500,0.15,1.5,good,moderate_decarb,0.25,656.25,2318.75,1629.5496011891894,789.0702497970962,No Retrofit,Standard Heat Pump,-973.2996011891894,1529.679750202904,False,True,env_only
3500,0.15,1.5,good,high_decarb,0.1,656.25,2318.75,1629.5496011891894,315.6280999188385,No Retrofit,Standard Heat Pump,-973.2996011891894,2003.1219000811616,False,True,env_only
3500,0.18,0.8,poor,current,0.42,840.0,5565.0,2463.512090986067,2863.3781224637028,Air Sealing,Standard Heat Pump,-1623.512090986067,2701.6218775362972,False,True,env_only
3500,0.18,0.8,poor,moderate_decarb,0.25,840.0,5565.0,2463.512090986067,1704.391739561728,Air Sealing,Standard Heat Pump,-1623.512090986067,3860.608260438272,False,True,env_only
3500,0.18,0.8,poor,high_decarb,0.1,840.0,5565.0,2463.512090986067,681.7566958246912,Air Sealing,Standard Heat Pump,-1623.512090986067,4883.243304175308,False,True,env_only
3500,0.18,0.8,medium,current,0.42,560.0,3710.0,2054.4580734912524,1908.918748309135,Air Sealing,Standard Heat Pump,-1494.4580734912524,1801.081251690865,False,True,env_only
3500,0.18,0.8,medium,moderate_decarb,0.25,560.0,3710.0,2054.4580734912524,1136.2611597078185,Air Sealing,Standard Heat Pump,-1494.4580734912524,2573.7388402921815,False,True,env_only
3500,0.18,0.8,medium,high_decarb,0.1,560.0,3710.0,2054.4580734912524,454.5044638831274,Air Sealing,Standard Heat Pump,-1494.4580734912524,3255.4955361168727,False,True,env_only
3500,0.18,0.8,good,current,0.42,350.0,2318.75,1724.238031164841,1325.6380196591215,No Retrofit,Standard Heat Pump,-1374.238031164841,993.1119803408785,False,True,env_only
3500,0.18,0.8,good,moderate_decarb,0.25,350.0,2318.75,1724.238031164841,789.0702497970962,No Retrofit,Standard Heat Pump,-1374.238031164841,1529.679750202904,False,True,env_only
3500,0.18,0.8,good,high_decarb,0.1,350.0,2318.75,1724.238031164841,315.6280999188385,No Retrofit,Standard Heat Pump,-1374.238031164841,2003.1219000811616,False,True,env_only
3500,0.18,1.0,poor,current,0.42,1050.0,5565.0,2463.512090986067,2863.3781224637028,Air Sealing,Standard Heat Pump,-1413.512090986067,2701.6218775362972,False,True,env_only
3500,0.18,1.0,poor,moderate_decarb,0.25,1050.0,5565.0,2463.512090986067,1704.391739561728,Air Sealing,Standard Heat Pump,-1413.512090986067,3860.608260438272,False,True,env_only
3500,0.18,1.0,poor,high_decarb,0.1,1050.0,5565.0,2463.512090986067,681.7566958246912,Air Sealing,Standard Heat Pump,-1413.512090986067,4883.243304175308,False,True,env_only
3500,0.18,1.0,medium,current,0.42,700.0,3710.0,2054.4580734912524,1908.918748309135,Air Sealing,Standard Heat Pump,-1354.4580734912524,1801.081251690865,False,True,env_only
3500,0.18,1.0,medium,moderate_decarb,0.25,700.0,3710.0,2054.4580734912524,1136.2611597078185,Air Sealing,Standard Heat Pump,-1354.4580734912524,2573.7388402921815,False,True,env_only
3500,0.18,1.0,medium,high_decarb,0.1,700.0,3710.0,2054.4580734912524,454.5044638831274,Air Sealing,Standard Heat Pump,-1354.4580734912524,3255.4955361168727,False,True,env_only
3500,0.18,1.0,good,current,0.42,437.5,2318.75,1724.238031164841,1325.6380196591215,No Retrofit,Standard Heat Pump,-1286.738031164841,993.1119803408785,False,True,env_only
3500,0.18,1.0,good,moderate_decarb,0.25,437.5,2318.75,1724.238031164841,789.0702497970962,No Retrofit,Standard Heat Pump,-1286.738031164841,1529.679750202904,False,True,env_only
3500,0.18,1.0,good,high_decarb,0.1,437.5,2318.75,1724.238031164841,315.6280999188385,No Retrofit,Standard Heat Pump,-1286.738031164841,2003.1219000811616,False,True,env_only
3500,0.18,1.2,poor,current,0.42,1260.0,5565.0,2463.512090986067,2863.3781224637028,Air Sealing,Standard Heat Pump,-1203.512090986067,2701.6218775362972,False,True,env_only
3500,0.18,1.2,poor,moderate_decarb,0.25,1260.0,5565.0,2463.512090986067,1704.391739561728,Air Sealing,Standard Heat Pump,-1203.512090986067,3860.608260438272,False,True,env_only
3500,0.18,1.2,poor,high_decarb,0.1,1260.0,5565.0,2463.512090986067,681.7566958246912,Air Sealing,Standard Heat Pump,-1203.512090986067,4883.243304175308,False,True,env_only
3500,0.18,1.2,medium,current,0.42,840.0,3710.0,2054.4580734912524,1908.918748309135,Air Sealing,Standard Heat Pump,-1214.4580734912524,1801.081251690865,False,True,env_only
3500,0.18,1.2,medium,moderate_decarb,0.25,840.0,3710.0,2054.4580734912524,1136.2611597078185,Air Sealing,Standard Heat Pump,-1214.4580734912524,2573.7388402921815,False,True,env_only
3500,0.18,1.2,medium,high_decarb,0.1,840.0,3710.0,2054.4580734912524,454.5044638831274,Air Sealing,Standard Heat Pump,-1214.4580734912524,3255.4955361168727,False,True,env_only
3500,0.18,1.2,good,current,0.42,525.0,2318.75,1724.238031164841,1325.6380196591215,No Retrofit,Standard Heat Pump,-1199.238031164841,993.1119803408785,False,True,env_only
3500,0.18,1.2,good,moderate_decarb,0.25,525.0,2318.75,1724.238031164841,789.0702497970962,No Retrofit,Standard Heat Pump,-1199.238031164841,1529.679750202904,False,True,env_only
3500,0.18,1.2,good,high_decarb,0.1,525.0,2318.75,1724.238031164841,315.6280999188385,No Retrofit,Standard Heat Pump,-1199.238031164841,2003.1219000811616,False,True,env_only
3500,0.18,1.5,poor,current,0.42,1575.0,5565.0,2463.512090986067,2863.3781224637028,Air Sealing,Standard Heat Pump,-888.512090986067,2701.6218775362972,False,True,env_only
3500,0.18,1.5,poor,moderate_decarb,0.25,1575.0,5565.0,2463.512090986067,1704.391739561728,Air Sealing,Standard Heat Pump,-888.512090986067,3860.608260438272,False,True,env_only
3500,0.18,1.5,poor,high_decarb,0.1,1575.0,5565.0,2463.512090986067,681.7566958246912,Air Sealing,Standard Heat Pump,-888.512090986067,4883.243304175308,False,True,env_only
3500,0.18,1.5,medium,current,0.42,1050.0,3710.0,2054.4580734912524,1908.918748309135,Air Sealing,Standard Heat Pump,-1004.4580734912524,1801.081251690865,False,True,env_only
3500,0.18,1.5,medium,moderate_decarb,0.25,1050.0,3710.0,2054.4580734912524,1136.2611597078185,Air Sealing,Standard Heat Pump,-1004.4580734912524,2573.7388402921815,False,True,env_only
3500,0.18,1.5,medium,high_decarb,0.1,1050.0,3710.0,2054.4580734912524,454.5044638831274,Air Sealing,Standard Heat Pump,-1004.4580734912524,3255.4955361168727,False,True,env_only
3500,0.18,1.5,good,current,0.42,656.25,2318.75,1724.238031164841,1325.6380196591215,No Retrofit,Standard Heat Pump,-1067.988031164841,993.1119803408785,False,True,env_only
3500,0.18,1.5,good,moderate_decarb,0.25,656.25,2318.75,1724.238031164841,789.0702497970962,No Retrofit,Standard Heat Pump,-1067.988031164841,1529.679750202904,False,True,env_only
3500,0.18,1.5,good,high_decarb,0.1,656.25,2318.75,1724.238031164841,315.6280999188385,No Retrofit,Standard Heat Pump,-1067.988031164841,2003.1219000811616,False,True,env_only
3500,0.22,0.8,poor,current,0.42,840.0,5565.0,2736.2147693159436,2863.3781224637028,Air Sealing,Standard Heat Pump,-1896.2147693159436,2701.6218775362972,False,True,env_only
3500,0.22,0.8,poor,moderate_decarb,0.25,840.0,5565.0,2736.2147693159436,1704.391739561728,Air Sealing,Standard Heat Pump,-1896.2147693159436,3860.608260438272,False,True,env_only
3500,0.22,0.8,poor,high_decarb,0.1,840.0,5565.0,2736.2147693159436,681.7566958246912,Air Sealing,Standard Heat Pump,-1896.2147693159436,4883.243304175308,False,True,env_only
3500,0.22,0.8,medium,current,0.42,560.0,3710.0,2236.259859044503,1908.918748309135,Air Sealing,Standard Heat Pump,-1676.2598590445032,1801.081251690865,False,True,env_only
3500,0.22,0.8,medium,moderate_decarb,0.25,560.0,3710.0,2236.259859044503,1136.2611597078185,Air Sealing,Standard Heat Pump,-1676.2598590445032,2573.7388402921815,False,True,env_only
3500,0.22,0.8,medium,high_decarb,0.1,560.0,3710.0,2236.259859044503,454.5044638831274,Air Sealing,Standard Heat Pump,-1676.2598590445032,3255.4955361168727,False,True,env_only
3500,0.22,0.8,good,current,0.42,350.0,2318.75,1850.4892711323764,1325.6380196591215,No Retrofit,Standard Heat Pump,-1500.4892711323764,993.1119803408785,False,True,env_only
3500,0.22,0.8,good,moderate_decarb,0.25,350.0,2318.75,1850.4892711323764,789.0702497970962,No Retrofit,Standard Heat Pump,-1500.4892711323764,1529.679750202904,False,True,env_only
3500,0.22,0.8,good,high_decarb,0.1,350.0,2318.75,1850.4892711323764,315.6280999188385,No Retrofit,Standard Heat Pump,-1500.4892711323764,2003.1219000811616,False,True,env_only
3500,0.22,1.0,poor,current,0.42,1050.0,5565.0,2736.2147693159436,2863.3781224637028,Air Sealing,Standard Heat Pump,-1686.2147693159436,2701.6218775362972,False,True,env_only
3500,0.22,1.0,poor,moderate_decarb,0.25,1050.0,5565.0,2736.2147693159436,1704.391739561728,Air Sealing,Standard Heat Pump,-1686.2147693159436,3860.608260438272,False,True,env_only
3500,0.22,1.0,poor,high_decarb,0.1,1050.0,5565.0,2736.2147693159436,681.7566958246912,Air Sealing,Standard Heat Pump,-1686.2147693159436,4883.243304175308,False,True,env_only
3500,0.22,1.0,medium,current,0.42,700.0,3710.0,2236.259859044503,1908.918748309135,Air Sealing,Standard Heat Pump,-1536.2598590445032,1801.081251690865,False,True,env_only
3500,0.22,1.0,medium,moderate_decarb,0.25,700.0,3710.0,2236.259859044503,1136.2611597078185,Air Sealing,Standard Heat Pump,-1536.2598590445032,2573.7388402921815,False,True,env_only
3500,0.22,1.0,medium,high_decarb,0.1,700.0,3710.0,2236.259859044503,454.5044638831274,Air Sealing,Standard Heat Pump,-1536.2598590445032,3255.4955361168727,False,True,env_only
3500,0.22,1.0,good,current,0.42,437.5,2318.75,1850.4892711323764,1325.6380196591215,No Retrofit,Standard Heat Pump,-1412.9892711323764,993.1119803408785,False,True,env_only
3500,0.22,1.0,good,moderate_decarb,0.25,437.5,2318.75,1850.4892711323764,789.0702497970962,No Retrofit,Standard Heat Pump,-1412.9892711323764,1529.679750202904,False,True,env_only
3500,0.22,1.0,good,high_decarb,0.1,437.5,2318.75,1850.4892711323764,315.6280999188385,No Retrofit,Standard Heat Pump,-1412.9892711323764,2003.1219000811616,False,True,env_only
3500,0.22,1.2,poor,current,0.42,1260.0,5565.0,2736.2147693159436,2863.3781224637028,Air Sealing,Standard Heat Pump,-1476.2147693159436,2701.6218775362972,False,True,env_only
3500,0.22,1.2,poor,moderate_decarb,0.25,1260.0,5565.0,2736.2147693159436,1704.391739561728,Air Sealing,Standard Heat Pump,-1476.2147693159436,3860.608260438272,False,True,env_only
3500,0.22,1.2,poor,high_decarb,0.1,1260.0,5565.0,2736.2147693159436,681.7566958246912,Air Sealing,Standard Heat Pump,-1476.2147693159436,4883.243304175308,False,True,env_only
3500,0.22,1.2,medium,current,0.42,840.0,3710.0,2236.259859044503,1908.918748309135,Air Sealing,Standard Heat Pump,-1396.2598590445032,1801.081251690865,False,True,env_only
3500,0.22,1.2,medium,moderate_decarb,0.25,840.0,3710.0,2236.259859044503,1136.2611597078185,Air Sealing,Standard Heat Pump,-1396.2598590445032,2573.7388402921815,False,True,env_only
3500,0.22,1.2,medium,high_decarb,0.1,840.0,3710.0,2236.259859044503,454.5044638831274,Air Sealing,Standard Heat Pump,-1396.2598590445032,3255.4955361168727,False,True,env_only
3500,0.22,1.2,good,current,0.42,525.0,2318.75,1850.4892711323764,1325.6380196591215,No Retrofit,Standard Heat Pump,-1325.4892711323764,993.1119803408785,False,True,env_only
3500,0.22,1.2,good,moderate_decarb,0.25,525.0,2318.75,1850.4892711323764,789.0702497970962,No Retrofit,Standard Heat Pump,-1325.4892711323764,1529.679750202904,False,True,env_only
3500,0.22,1.2,good,high_decarb,0.1,525.0,2318.75,1850.4892711323764,315.6280999188385,No Retrofit,Standard Heat Pump,-1325.4892711323764,2003.1219000811616,False,True,env_only
3500,0.22,1.5,poor,current,0.42,1575.0,5565.0,2736.2147693159436,2863.3781224637028,Air Sealing,Standard Heat Pump,-1161.2147693159436,2701.6218775362972,False,True,env_only
3500,0.22,1.5,poor,moderate_decarb,0.25,1575.0,5565.0,2736.2147693159436,1704.391739561728,Air Sealing,Standard Heat Pump,-1161.2147693159436,3860.608260438272,False,True,env_only
3500,0.22,1.5,poor,high_decarb,0.1,1575.0,5565.0,2736.2147693159436,681.7566958246912,Air Sealing,Standard Heat Pump,-1161.2147693159436,4883.243304175308,False,True,env_only
3500,0.22,1.5,medium,current,0.42,1050.0,3710.0,2236.259859044503,1908.918748309135,Air Sealing,Standard Heat Pump,-1186.2598590445032,1801.081251690865,False,True,env_only
3500,0.22,1.5,medium,moderate_decarb,0.25,1050.0,3710.0,2236.259859044503,1136.2611597078185,Air Sealing,Standard Heat Pump,-1186.2598590445032,2573.7388402921815,False,True,env_only
3500,0.22,1.5,medium,high_decarb,0.1,1050.0,3710.0,2236.259859044503,454.5044638831274,Air Sealing,Standard Heat Pump,-1186.2598590445032,3255.4955361168727,False,True,env_only
3500,0.22,1.5,good,current,0.42,656.25,2318.75,1850.4892711323764,1325.6380196591215,No Retrofit,Standard Heat Pump,-1194.2392711323764,993.1119803408785,False,True,env_only
3500,0.22,1.5,good,moderate_decarb,0.25,656.25,2318.75,1850.4892711323764,789.0702497970962,No Retrofit,Standard Heat Pump,-1194.2392711323764,1529.679750202904,False,True,env_only
3500,0.22,1.5,good,high_decarb,0.1,656.25,2318.75,1850.4892711323764,315.6280999188385,No Retrofit,Standard Heat Pump,-1194.2392711323764,2003.1219000811616,False,True,env_only
3500,0.28,0.8,poor,current,0.42,840.0,5565.0,3145.2687868107587,2863.3781224637028,Air Sealing,Standard Heat Pump,-2305.2687868107587,2701.6218775362972,False,True,env_only
3500,0.28,0.8,poor,moderate_decarb,0.25,840.0,5565.0,3145.2687868107587,1704.391739561728,Air Sealing,Standard Heat Pump,-2305.2687868107587,3860.608260438272,False,True,env_only
3500,0.28,0.8,poor,high_decarb,0.1,840.0,5565.0,3145.2687868107587,681.7566958246912,Air Sealing,Standard Heat Pump,-2305.2687868107587,4883.243304175308,False,True,env_only
3500,0.28,0.8,medium,current,0.42,560.0,3710.0,2508.9625373743797,1908.918748309135,Air Sealing,Standard Heat Pump,-1948.9625373743797,1801.081251690865,False,True,env_only
3500,0.28,0.8,medium,moderate_decarb,0.25,560.0,3710.0,2508.9625373743797,1136.2611597078185,Air Sealing,Standard Heat Pump,-1948.9625373743797,2573.7388402921815,False,True,env_only
3500,0.28,0.8,medium,high_decarb,0.1,560.0,3710.0,2508.9625373743797,454.5044638831274,Air Sealing,Standard Heat Pump,-1948.9625373743797,3255.4955361168727,False,True,env_only
3500,0.28,0.8,good,current,0.42,350.0,2318.75,2039.8661310836796,1325.6380196591215,No Retrofit,Standard Heat Pump,-1689.8661310836796,993.1119803408785,False,True,env_only
