npv,elec_price,gas_price,cop,hp_cost,discount_rate,system_life,annual_savings
-26695.247894145527,0.18744663052609994,1.0322398844278644,2.5547621268366485,17565.557298023195,0.05242227609891599,15,-894.0351453865856
-11127.804032343429,0.1325431459003674,1.3663067706367296,3.263244349400027,12550.286941823588,0.06957895218629243,18,140.9832945062234
-9438.959134320516,0.10767907631423057,0.9252133554770208,2.7964731815016766,8000.0,0.07438520913791499,15,-162.39386209839097
-5405.912783708637,0.1113586182411134,1.5426078791416797,2.9651725817102497,8357.23269686276,0.06091090316581305,12,353.7847560536012
-12420.109139066804,0.10658001451026652,0.9916741482743601,2.8815290910109868,11704.547971687187,0.034067439032094984,12,-73.6432663955186
-20001.090424322185,0.20776739108829048,1.31813539785762,2.22076626340107,8000.0,0.07063997836287514,20,-1138.458914407314
-13460.966443078398,0.20747849509109045,0.9339431391738944,3.3440445464992683,8000.0,0.07531771925473679,12,-707.1610210380859
-9270.47592911441,0.14461698578630344,1.492508070135668,2.792594745603044,9076.123093396996,0.03281516378409187,12,-19.854650007290957
-8395.81393098324,0.11142006481418651,1.4177845564952287,3.108345240585616,11473.622052415893,0.0487435289761852,15,294.010064103908
-16626.459966822324,0.1816373910652828,1.122218251532936,2.8896369927241667,9934.588354273319,0.03368982823676994,15,-575.6216964021819
-11185.640825651815,0.20145784259946833,1.668940324391801,2.9624906740199712,8694.251503398033,0.06137790400420317,15,-258.8348108741109
-7336.540101827402,0.18672793540369154,1.5649917516217327,3.675921173287069,8000.0,0.04386905914905663,15,61.297899535951046
-13229.37159742544,0.14249788477291603,1.3581501010044943,2.0759474700015934,8000.0,0.07068975098534744,18,-522.4562865389694
-19583.64318886902,0.1169591976441195,1.1906191147013256,2.271906717191743,17144.584493547398,0.07663642416770067,18,-254.21076356805156
-10846.920775982406,0.09948940298962468,1.0815972210520235,2.6871115244051156,10814.501644816346,0.049044542831551075,20,-2.5803618685256424
-23167.071358137902,0.1779492204486045,0.8256635328583355,2.7541840618989526,14347.699483424354,0.05074097511688326,15,-853.939388329047
-14496.32913107981,0.10176129986622555,1.1648473272499236,2.9209393161326567,15597.563527112658,0.0772382864941214,18,115.2621739319485
-12321.247661519114,0.12558205847307535,1.178114620274487,2.372951828246962,9483.285950993739,0.07770255136293612,18,-298.0069163390681
-5698.294194871354,0.1238246456486426,1.365111703527617,3.416548398767273,8000.0,0.06357865977963997,15,242.56248503765562
-13998.555054360133,0.16950213853477714,1.0240338911422684,3.2717188736255305,10099.644906338488,0.05759534193872427,15,-395.1590494438275
-24033.753613588047,0.18283173867092334,0.8449041881844614,2.6923622248284196,15470.860288934144,0.04064820807544554,12,-915.829763103235
-3905.5508598169104,0.09105328872373324,1.3194562921200286,3.2233697947398348,8000.0,0.049612202254986616,15,393.43526776993565
-22237.433811599127,0.18723687100306172,1.1500336047933557,2.0,8552.557595597567,0.06110433501139367,18,-1274.3892443211985
-22181.528763570026,0.19622251032942273,1.433611410216034,2.118647024257938,9733.566846030491,0.05295678781191307,20,-1024.0509054708803
-13563.04027116249,0.1446164650120475,1.3806694211995054,2.2235216958016,9538.834699045823,0.03644398609553246,12,-419.9874511825624
-8622.119666167178,0.11572089900189067,1.0811740863112194,2.9466392984387393,8000.0,0.03909400421995724,15,-55.60023303447247
-12661.387243568233,0.1860004439874185,1.6137731521553682,2.6722559969865367,8655.887106643979,0.03204343081332394,15,-340.5057079833489
-11400.308599005952,0.12837518834969486,0.9810821630078496,2.757187856018177,8000.0,0.04031668592028963,15,-306.5051054070236
-16207.451535323014,0.1454230158398343,1.074512621880036,2.8168536326967715,11549.260607188666,0.03408795159744359,18,-350.5044259198643
-14255.97702383397,0.19023039949808374,1.4011587681439563,2.755068780123668,9262.313367467112,0.07031006398965306,18,-497.54458096889744
-24805.587120861648,0.11936974171357453,0.9631800409156197,2.30877839235055,20175.8681465479,0.04844568197848862,15,-441.3638554548746
-15588.995545083595,0.16681799653170326,1.0223189338457017,3.0306227852223064,10865.794843724556,0.055583872105783305,15,-472.3792752902913
-8932.085472703322,0.11000408130995047,1.4809468525484522,2.0,8000.0,0.04886420815523113,12,-104.49035091385781
-14783.468637795528,0.13201408454350322,0.8738645290532323,2.541370846302989,8000.0,0.03598810659096256,18,-518.5229355303887
-8761.503743007164,0.15253323395778737,1.3638327491366038,3.0614537045341295,8000.0,0.05685532709092739,15,-76.80349562527158
-17533.919932999506,0.16660451433748819,1.0991760199181617,2.385101538269417,9347.81959390519,0.044188795289936224,15,-757.9940117073439
-16121.172593880616,0.15702598236505738,0.621555604932911,3.17651383122419,9979.689728413117,0.041861339586799724,12,-661.4751760963452
-10378.863134184678,0.11583317972422193,1.131841369634289,2.5397429723512692,8551.503418299002,0.03932835120256529,15,-163.58379796008876
-16049.570635707452,0.11816199942974609,0.5,3.0738568806220674,11126.400432610006,0.07327535629469902,18,-501.05602641874816
-9098.597590714568,0.1265444276705332,1.078772791876042,3.0003668750497523,8000.0,0.0764687994563793,15,-125.5946622298303
-11950.073404822122,0.1507328513800581,1.3332530350970875,2.495306033708872,8355.14586277661,0.05127182193082084,15,-349.3273170594664
-11562.33966851672,0.12512473548162553,0.8494883190928165,2.9038890006885927,8000.0,0.04443152766201279,15,-330.40793592321495
-7789.053466893506,0.11600898232807058,1.7959443558722628,2.155597756017911,9465.74317227212,0.03672073384694871,12,175.2721962788646
-17414.621257914547,0.2093959725937447,0.9981349655911838,3.202517123685776,8324.285115447012,0.042732032738188194,18,-734.1119661672193
-10971.336628751937,0.1681786919382045,0.9191652293871916,3.7735392313609664,8000.0,0.0764764572123913,18,-309.3392237117772
-16266.070431381833,0.2002086230763229,0.8418427327414264,2.9484583493485235,8256.899591922032,0.0769170228410519,15,-918.1678073069286
-7086.456724560472,0.10363405690694959,1.2220110198446874,3.4320536380300806,9547.596478840422,0.06976336559299451,15,269.81617913444506
-8961.296346026513,0.117077080792208,1.1284323650532453,2.9577808569513184,8722.87928603574,0.06325986103481002,15,-25.07361403060952
-10946.507389797209,0.13490151242577406,1.0324491703306156,3.1790467750645632,9181.65930700314,0.04884722147124538,15,-168.70720216538803
-15713.84978426503,0.13031475074944518,1.425263108290575,2.8073673516758206,16365.507433286506,0.041610634757340864,18,52.152753203450175
-8681.276950334395,0.13678632106004912,1.3231027049538029,2.838248178355757,8000.0,0.07699160618067376,18,-71.18344812060445
-9943.635833466882,0.13303967536778033,1.1717353153060746,2.9353985629977655,8737.79917089789,0.061003637796425675,15,-124.97173863694593
-13530.139704833016,0.1855267774957247,0.9781512440197132,2.961528223471722,8000.0,0.06719731462863385,12,-685.8923834019296
-16480.084054315543,0.15059369243763754,0.8957496401847765,2.9915919302985565,10939.098095553605,0.047104087435795375,18,-463.34602677050225
-7156.576057263333,0.11048453034612377,1.4217437409623985,2.622144976701744,8706.086147627493,0.06611262841965332,18,149.74655444037296
-22494.267836623898,0.15660326103272607,0.9618385566632487,2.96537396128948,17379.362946872545,0.042589952945347634,15,-468.41027405809234
-7793.594211166106,0.11905663607035272,1.142648550895216,3.1342261593399616,8000.0,0.07736416698059076,15,23.727590176435115
-17487.57312241994,0.15192485122005334,0.5188200846368998,3.77830079184673,10288.338564259557,0.030905509191042024,18,-527.4624634467762
-13379.462040087748,0.1924269110148402,1.5455409046340198,3.036109847624715,10562.42647922946,0.037626952145713065,15,-249.18111128515443
-9287.325164041684,0.1536313968768966,1.2105291663283684,3.4372746506557585,8489.923741169467,0.07671835073845074,20,-79.24387680295843
-4877.758908632591,0.1415742450449234,1.7346727754343716,3.0095810668431175,8296.375005895745,0.046759862082295045,18,285.0929583828722
-7889.832359155211,0.08623770737039371,1.066649785527114,2.3951582498959327,8000.0,0.05686978014689614,20,9.36228997935359
-9185.050849474928,0.13393798617555236,1.417531386643929,2.4726103131830435,8000.0,0.05262197580663467,12,-135.68826978720085
-14665.402330239742,0.11849221592286259,1.0348162087770454,2.0,9737.225891924887,0.075742295053405,15,-560.8758035943132
-12320.151489301983,0.15146234263643152,0.8457019573636524,3.006667723459249,8000.0,0.07984371259229736,15,-504.239785617674
-15228.95789527956,0.15268218804792072,1.058866085487576,2.8055717167651784,9825.756918952758,0.04049527965477929,18,-428.5367890010169
-13110.759741875323,0.12151111875207486,1.7424817099225836,2.357158218159991,15011.542448076123,0.05203813734691141,15,185.65722025353443
-18353.136542836062,0.14977159912579557,0.5,2.6629249623678604,8853.496459972912,0.07308928105067586,20,-918.3421737828457
-13493.439362635507,0.13599819869201085,1.3083059694051855,2.2693843935560962,8878.897817484589,0.03780762986830952,18,-358.0523689492461
-11309.642287680177,0.15819343197841912,1.0826025442717475,3.088668825617294,8000.0,0.030985526887718207,12,-334.45264632630153
-17882.238924664154,0.17266143386391727,1.225119379855158,2.3786965117420014,8908.806328603276,0.042158609549972706,18,-721.333825074837
-21165.712719087896,0.17979801550657482,1.0426959871116022,2.655613533672368,14013.815465967202,0.06340425682853232,15,-752.8457730089345
-11350.726137584117,0.12962298796115074,0.6825552069829001,3.5058747737050875,8000.0,0.04898462040836335,15,-320.6048261568627
-22566.750572877714,0.1274524454892702,0.8959236477362886,2.2878282590014867,16754.769694455248,0.05760235904259901,15,-589.0782079497857
-9144.546790698405,0.12973441846600914,1.342955672543184,2.7876166997453704,8948.896236509594,0.031123465416005868,15,-16.522444067772085
-17416.660448665254,0.14835017937357908,1.4365110518661794,2.2607258311577145,12369.37858169614,0.03696780370364121,18,-388.9379592343073
-19943.70337898568,0.20678275459408368,0.7778881550606689,2.840326968901621,8000.0,0.05770890012578967,18,-1084.1788417020898
-17985.46857586115,0.17633202777229812,1.2379659138273753,2.9024118937255503,13290.533517509406,0.060025843021682665,18,-433.6921096031657
-11576.656034373857,0.11838122901154909,1.0604746274824504,3.1226372991654747,11104.260984803335,0.03234829833875275,15,-40.24607878348456
-18354.587226495347,0.16583337285722277,0.5075696476288882,2.8747067057908313,8000.0,0.04226745548406605,15,-946.1289245747071
-12778.782879189665,0.12924456710007592,1.4353279799250338,2.4464888844542925,11756.83541364823,0.05380252010995498,18,-90.03985077522725
-27746.02860667178,0.19340099777129394,0.6616065705228283,2.4566568879275144,12211.006105375449,0.031559156753064234,15,-1316.0352724829181
-12256.726077769488,0.15265664712715038,1.0986658822908342,2.5364924696874573,8000.0,0.0685456101872911,12,-531.7838058159218
-15014.157477167606,0.10512284551122332,1.3467805500321777,2.786004603801215,16835.418508074206,0.0644201198213868,15,192.97525590698888
-7964.36118967541,0.12549480277139904,1.2249344050280278,3.01303804374822,8000.0,0.059511533343454354,15,3.6577678857074716
-10198.225574068403,0.10773606705976403,1.3323706268361926,2.7702266283599815,11922.726280381485,0.039256646441930984,15,154.29837226610732
-17774.36810078263,0.18227723978571786,1.3041746294283927,3.0474647838839726,14557.776308486556,0.07245978257826596,15,-358.67108364408796
-11052.037473090988,0.14437962968090656,1.3655524627284281,2.971847287653034,10533.39859008495,0.03902876725636668,15,-46.33071634823682
-19856.179262676433,0.18923425497385232,1.2116599328792717,2.714691049613683,13887.17222154777,0.07222746992675352,15,-664.6152374774106
-14117.489499368623,0.17622618717186708,1.079896056572752,2.838448310776393,8615.493347159412,0.04150044186438515,12,-591.3648350971803
-9950.830073272755,0.10542453330319668,0.8393787814432154,3.311170731695266,9151.671544333309,0.04576451689153052,15,-74.80432679575756
-11364.160982599535,0.1715861532843794,1.1337461802049222,3.2127378157874538,8000.0,0.07429888741180936,18,-344.88841455465126
-14392.85632996163,0.12423640568502967,1.2783498975513616,2.818806885249498,14284.799590177794,0.05009654568046211,15,-10.417228306819993
-22796.40940401096,0.1554094526114366,0.9291420524674694,2.6217989914396913,15306.231975903747,0.05106785011385351,18,-646.1130765143585
-11349.69868470871,0.12478535502207994,1.024909877977843,2.47808523333587,8000.0,0.04168038755249549,12,-360.4062856311509
-11868.031782715794,0.09225320577484424,0.8372720105429534,2.7861260450452874,10617.55900770092,0.04921633235798409,18,-106.3192598914203
-24185.915261116374,0.12281743404346575,1.0585692367133464,2.4697660627930156,19789.698957309305,0.03835169730460376,20,-318.77754135443206
-14065.814868220676,0.12411396934782593,0.9340257716133337,2.866580883285222,11472.812434083295,0.06038683974394296,15,-267.6579296488278
-14917.328214524992,0.12401847814758223,0.9706165872729441,2.5604302413762654,11691.449539695726,0.0475062629583365,12,-358.8601097827151
-14422.866621904313,0.20139756622312788,0.9442823758941792,3.368201699195942,8339.64652928723,0.06480103090268961,15,-646.1406840283963
-27542.422677361137,0.17458338409673085,0.9236973159175548,2.518551974829421,20074.64609481868,0.05900431039189056,12,-885.8783881398551
-15065.526244383462,0.1829535651035118,1.334459575391661,2.5548845238062454,8810.412432967454,0.07443740399344886,20,-610.9549993478004
-11325.132205757645,0.18070406272110368,1.2358747756973356,3.233443861562188,8000.0,0.050422660653534936,15,-321.26670786556167
-18867.342718702497,0.12671115266814492,1.1261838246595328,2.786749210850481,16955.835978331404,0.034052310795382394,15,-164.85010887904468
-27737.64982729559,0.1604390912845302,0.5,2.451910703142595,14209.818145771414,0.04739046039510965,18,-1133.7802860802956
-11024.404333859968,0.1502590364043689,1.1857837627542185,3.0335712741303853,8885.823074997057,0.0698713010803464,18,-212.40449195839892
-15702.243446020613,0.17909175347018047,1.2014043982850948,3.0860028055204562,11507.162995883697,0.06400703858801501,18,-399.1833138321914
-14946.44890218745,0.16737326119780538,1.3143614829293515,2.733152767873258,10342.471119585703,0.04675594271295709,18,-383.93341007776894
-8770.14991601791,0.11674755946734136,1.2045631386965001,2.9601648116953747,9249.140485745946,0.04435190665874564,18,39.18752730759377
-24427.92226517829,0.2054839810522011,1.1008536877946027,2.256057543608032,12380.476930977873,0.06170028515498057,15,-1254.2557305218425
-18560.709451321407,0.1703438667000018,1.1666451366737343,2.6394480970671093,11630.738073992536,0.047093608301934306,18,-579.4471989771757
-20589.99308192467,0.1924086024585958,1.1119885125707765,2.6214265541797883,10490.517132812587,0.04504817834734081,18,-830.868469810797
-11100.13897743786,0.10378539577845369,0.6475102747548236,3.1860059844252917,8569.463775588483,0.07357684030761882,20,-245.5589828126117
-18521.273492590786,0.2013300235458034,1.1319506743416958,2.5764312610913644,11082.954346376478,0.06791315979645113,12,-926.1109757661419
-14817.588504139223,0.09363223506412566,1.0672403982502512,2.0,12328.107318172339,0.05229513531883742,15,-243.57747635135172
-22983.162911733383,0.2143250023582705,1.3700172500805412,2.220794439833502,8000.0,0.03818119105958346,18,-1166.1397631687787
-9553.525345641921,0.16142731804631677,1.3804632973567121,3.324217529876885,9258.304082819775,0.07718079600837995,15,-33.8991356771935
-16843.307572893013,0.1563721021393741,0.8132603428166403,2.1897899316301044,8041.955701395553,0.07919888239799142,15,-1023.2335957832315
-21715.06343163526,0.1855603583236745,0.9222820173971898,2.532351567554943,10119.928363795274,0.04842631718618806,18,-979.7616495705203
-14487.889163933352,0.14318822326586528,1.042649349317412,2.9370901385510813,11350.600917102234,0.0685460922322026,18,-308.6210545521599
-20073.757543233503,0.16826479630427255,0.863907805614237,2.9292983051635915,14396.789801301937,0.054076117575627504,12,-655.3145800636507
-17695.019579264826,0.11242777597217274,1.2228511417548744,2.529443079176292,16988.333621095993,0.040026236335016833,15,-63.57177364921711
-10257.568982204373,0.10322401927813372,0.702148838125928,3.025880425014462,8181.399388974523,0.052761007454090056,12,-237.90638458243063
-6617.046794822213,0.10466888439865685,1.348938059170339,2.6190774723003694,8000.0,0.06000102740596519,15,142.39364031076946
-13405.811132769017,0.1615517076777882,1.1930328477732903,2.9915488655727343,9825.603962620335,0.03524650892090874,15,-311.39694517784574
-18479.889041509206,0.20777793162316788,0.9572488200901068,2.7985589843637726,8000.0,0.06090778671590595,18,-974.4946966980665
-15423.756736114057,0.1497722651301741,0.8809203330064548,2.815064093267175,9129.298723390933,0.033928924857751036,15,-542.3621222417507
-11016.10547891495,0.11338880551864214,1.078465388629159,3.5190746107398088,11995.09215921419,0.07002933495545414,15,107.50739175510262
-18763.553939136174,0.11750804834933679,1.1688776405870633,2.4805818737575267,17044.690681540524,0.07354845618730428,18,-175.2779489375431
-12510.954671523315,0.17287627487540558,1.1894814321729423,3.219821086127734,8428.96642343489,0.034005742319233756,18,-306.93816182618036
-12846.865523121442,0.14881738002097594,1.0505117183579176,3.326911290692474,11163.480812962356,0.0665794760877666,12,-208.09450260388803
-5262.841188421446,0.10251571685558193,1.6456267560442719,2.5394327985542207,8559.818364273255,0.0735891783296101,15,370.23954491814527
-23664.49595349621,0.20355891929264597,0.8421059382824606,2.588280704981512,11915.626445465992,0.054909785822656945,15,-1169.7865000140212
-13539.02444954466,0.1639202346353817,1.3823311093848751,2.81520139126728,10260.013125531153,0.03997712254645726,18,-258.97185624055214
-10950.266316870842,0.10462654331052325,1.372761525541167,2.7557066283677214,13093.40209313153,0.05127466672240377,15,208.25738377776884
-14092.347570144042,0.1358276419802114,1.3182896371547872,2.8897807274239886,13549.832854677983,0.051930770959479525,18,-47.11275753000996
-22177.06233662322,0.14417580955893214,0.6917619298645042,2.5708926301805897,12583.597668162221,0.04053310945028333,18,-761.1070315532378
-16795.586319156133,0.15576196193092623,1.1448186511066711,2.549774919396188,11144.942204534269,0.06579124823410443,20,-516.0598571161338
-8832.146280146995,0.11885020095842534,1.1809500319014865,2.683404008402604,8000.0,0.07353749506362557,15,-93.41711878585488
-10050.194431251448,0.1462840204841076,1.0873942870696283,3.259506280148841,8000.0,0.038176193629251134,15,-182.05291936398567
-27961.413539128407,0.20149102947636527,1.301823281202771,2.3016935763601203,13798.513322446965,0.03654368303591749,20,-1010.4868552849136
-13220.555866877141,0.14178518595238343,0.9229802834514648,2.830728756424102,8000.0,0.04685015882156432,18,-435.67554536697287
-12308.901798841176,0.14016229127168184,1.262231052626749,2.2432014651247956,8000.0,0.03838096081441588,12,-454.82016930155385
-23102.27282089181,0.1656649520910782,1.2301661051335524,2.6713459795130468,18453.77794305764,0.07220852244845985,18,-469.511273855329
-13492.540546566473,0.1518528715296354,1.024172884516013,2.9518904747760493,8972.64484490364,0.03285434280446574,15,-386.4758440537404
-17088.142479819326,0.19335386995647527,0.9622629713836433,3.0930560308862316,9660.348720324067,0.04580780524883753,15,-695.4765968510698
-8191.416743313604,0.09868721530949151,1.1348356484053161,2.9810139567285336,9508.353886057981,0.05577980142896251,15,131.8814349894633
-8649.730283168363,0.15891710292165545,1.3714665854669517,3.2432731266950063,8000.0,0.04009267260614742,18,-51.36302412164059
-25484.502074480195,0.2016428465278908,1.1691422881487321,2.5397145850619642,13655.889921459915,0.03885748947236929,18,-925.7253391633203
-17873.821267151605,0.17741938520945047,1.0590097800995197,2.8601675620574305,11042.296348022934,0.054858738200421364,18,-606.801529945082
-17286.72031191878,0.1816820645932175,0.9877697930975511,2.8269994143500035,10501.46234133516,0.06382566928886232,15,-716.196785364748
-9366.397761655451,0.1581899463404679,1.2123071087299364,3.4533726129204383,8000.0,0.03532965151539953,18,-103.87926477699637
-19266.287552879458,0.21743752631846988,1.3512856433195046,2.69904798261422,10961.890162668418,0.06692246046256634,18,-807.3171723182095
-6217.761594382576,0.13826472948421437,1.458795387297513,3.2757881955698562,8000.0,0.07039229709706293,18,177.67891991488273
-14566.667889057942,0.1724133723323107,1.4224391320938437,2.695440030017951,10261.455678292723,0.030287933024906077,15,-361.3843881123503
-10599.712561937558,0.13548222141298727,0.8428314167177291,3.437802025289989,8000.0,0.04942790506351728,15,-249.49465458293207
-15906.207803222638,0.12466957241058338,0.7767136690884606,2.5596104147986556,10414.018786693425,0.06341063992775081,18,-520.3085798651102
-12031.241749358276,0.14248311984197515,0.9249710316987481,3.1927061947966378,8978.163092287821,0.055954089256810904,15,-306.09635686459455
-19334.62213776674,0.09467628538745618,0.810813943737013,2.1868816590950617,15269.542039139276,0.05668012733634392,18,-366.1326675608469
-18779.895695857093,0.16868423759965986,0.6439825315267659,3.037901736666114,12784.958831200347,0.07777618479774673,12,-786.3565762437755
-10804.716854385351,0.12055286771292245,1.036828577999759,2.9568338118803474,9351.864308259674,0.03507104142246083,15,-126.20776333411231
-10201.693747317368,0.12644268692541666,1.23826831911012,2.4045635571396327,8000.0,0.07015129489163317,15,-241.96519178294477
-6038.207530055378,0.13113692083915918,1.4786293906473955,3.1092332756710106,8258.538637254203,0.03609430466684738,15,194.28376226565638
-14176.470870097593,0.16023813895474648,0.7032970711012279,2.8421502024583836,8000.0,0.06545231308612164,12,-758.8906613093915
-9599.36043780787,0.15038604205939532,1.449353675765093,2.769942333275993,8319.113880883704,0.06165756877970112,20,-113.12435648756355
